Id,Name,English,Source,Descriptor,School,Alchemist,AntiPaladin,Bard,Cleric,Druid,Inquisitor,Summoner,Magus,Oracle,Paladin,Ranger,Witch,Wizard,Components,Range,Target,CastingTime,Summary,FrUrl,EnUrl
geas/quest,Mission,Geas/Quest,,"LanguageDependent, MindAffecting, Curse",Enchantment,,,3,,,4,,,,,,,4,Verbal,Close,1 créature vivante ayant 7 DV ou moins,1 Round,Assigne une tâche à une cible de 7 DV ou moins.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mission.ashx,http://paizo.com/pathfinderRPG/prd/spells/geas#geas
lightning-lash-bomb-admixture,Mixture pour bombe à décharge de foudre,Lightning Lash Bomb Admixture,uc,Electricity,Evocation,3,,,,,,,,,,,,,"Verbal, Somatic",Personal,lanceur de sorts,SimpleAction,"La bombe du personnage est agrémentée d’un sceau qui inflige des dégâts électriques à chaque fois que les cibles touchées se déplacent de 1,50 (M).",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mixture pour bombe à décharge de foudre.ashx,http://paizo.com/pathfinderRPG/prd/ultimateCombat/spells/lightningLashBombAdmixture.html
targeted-bomb-admixture,Mixture pour bombe ciblée,Targeted Bomb Admixture,uc,None,Transmutation,1,,,,,,,,,,,,,"Verbal, Somatic",Personal,lanceur de sorts,SimpleAction,Améliore une bombe qui inflige plus de dégâts à une unique créature.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mixture pour bombe ciblée.ashx,http://paizo.com/pathfinderRPG/prd/ultimateCombat/spells/targetedBombAdmixture.html
viper-bomb-admixture,Mixture pour bombe de vipère,Viper Bomb Admixture,uc,None,Conjuration,4,,,,,,,,,,,,,"Verbal, Somatic",Personal,lanceur de sorts,SimpleAction,La bombe du personnage invoque des vipères qui mordent les victimes touchées par la bombe ou son aspersion.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mixture pour bombe de vipère.ashx,http://paizo.com/pathfinderRPG/prd/ultimateCombat/spells/viperBombAdmixture.html
caging-bomb-admixture,Mixture pour bombe d'emprisonnement,Caging Bomb Admixture,uc,Force,Evocation,6,,,,,,,,,,,,,"Verbal, Somatic",Personal,lanceur de sorts,SimpleAction,La bombe du personnage crée une cage de force qui piège les créatures qui se trouvent dans le rayon d’aspersion.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mixture pour bombe demprisonnement.ashx,http://paizo.com/pathfinderRPG/prd/ultimateCombat/spells/cagingBombAdmixture.html
shadow-bomb-admixture,Mixture pour bombe d'ombre,Shadow Bomb Admixture,uc,None,Conjuration,2,,,,,,,,,,,,,"Verbal, Somatic",Personal,lanceur de sorts,SimpleAction,La bombe du personnage recouvre sa cible d’une substance sombre qui lui donne un camouflage mais limite sa visibilité.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mixture pour bombe dombre.ashx,http://paizo.com/pathfinderRPG/prd/ultimateCombat/spells/shadowBombAdmixture.html
languid-bomb-admixture,Mixture pour bombe languide,Languid Bomb Admixture,uc,MindAffecting,Enchantment,5,,,,,,,,,,,,,"Verbal, Somatic",Personal,lanceur de sorts,SimpleAction,Les créatures touchées par la bombe ou ses aspersions sont fatiguées.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mixture pour bombe languide.ashx,http://paizo.com/pathfinderRPG/prd/ultimateCombat/spells/languidBombAdmixture.html
alter-self,Modification d'apparence,Alter Self,,None,Transmutation,2,,2,,,,2,2,,,,2,2,"Verbal, Somatic, Material",Personal,le jeteur de sorts,SimpleAction,Permet d'adopter la forme d'une créature de taille P ou M.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Modification dapparence.ashx,http://paizo.com/pathfinderRPG/prd/spells/alterSelf#alter-self
modify-memory,Modification de mémoire,Modify Memory,,MindAffecting,Enchantment,,,4,,,,,,,,,,,"Verbal, Somatic",Close,1 créature vivante,1 round (voir description),Change cinq minutes de souvenirs de la cible.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Modification de mémoire.ashx,http://paizo.com/pathfinderRPG/prd/spells/modifyMemory#modify-memory
alter-winds,Modification des vents,Alter Winds,apg,Air,Transmutation,,,,,1,,,,,,,,1,"Verbal, Somatic",Touch,émanation immobile dans un rayon de 3 m (2 c),1 Minute,Augmente/diminue la force des vents.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Modification des vents.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/alterWinds.html#_alter-winds
moment-of-prescience,Moment de prescience,Moment Of Prescience,,None,Divination,,,,,,,,,,,,8,8,"Verbal, Somatic",Personal,le jeteur de sorts,SimpleAction,"Bonus d'intuition sur un jet d'attaque, un test ou un jet de sauvegarde.",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Moment de prescience.ashx,http://paizo.com/pathfinderRPG/prd/spells/momentOfPrescience#moment-of-prescience
mount-communal,Monture (partagé),"Mount, Communal",uc,None,Conjuration,,,,,,,2,2,,,,2,2,"Verbal, Somatic, Material",Close,jusqu'à six montures,1 Round,Comme monture mais la durée d’effet se divise entre les créatures touchées.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Monture (partagé).ashx,http://paizo.com/pathfinderRPG/prd/ultimateCombat/spells/mount.html
wartrain-mount,Monture de guerre,Wartrain Mount,um,MindAffecting,Enchantment,,1,2,,2,1,,,,1,1,,,"Verbal, Somatic, Material",Close,une animal indifférent ou amical,1 Minute,Un animal devient entraîné au combat.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Monture de guerre.ashx,http://paizo.com/pathfinderRPG/prd/ultimateMagic/spells/wartrainMount.html#_wartrain-mount
mount,Monture,Mount,,None,Conjuration,,,,,,,1,1,,,,1,1,"Verbal, Somatic, Material",Close,1 monture,1 Round,Appelle un cheval pendant 2 heures/niveau.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Monture.ashx,http://paizo.com/pathfinderRPG/prd/spells/mount#mount
frostbite,Morsure du froid,Frostbite,um,Cold,Transmutation,,,,,1,,,1,,,,1,,"Verbal, Somatic",Touch,une créature touchée,SimpleAction,La cible reçoit des dégâts de froid et elle est fatiguée.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.morsure du froid.ashx,http://paizo.com/pathfinderRPG/prd/ultimateMagic/spells/frostbite.html#_frostbite
magic-fang-greater,Morsure magique suprême,"Magic Fang, Greater",,None,Transmutation,,,,,3,,,,,,3,,,"Verbal, Somatic, DivineFocus",Close,1 créature vivante,SimpleAction,Une arme naturelle du sujet gagne +1 à l'attaque et aux dégâts/3 niveaux (max. +5).,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Morsure magique suprême.ashx,http://paizo.com/pathfinderRPG/prd/spells/magicFang#magic-fang-greater
magic-fang,Morsure magique,Magic Fang,,None,Transmutation,,,,,1,,1,,,,1,,,"Verbal, Somatic, DivineFocus",Touch,créature vivante touchée,SimpleAction,Une arme naturelle du sujet gagne +1 aux jets d'attaque et de dégâts.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Morsure magique.ashx,http://paizo.com/pathfinderRPG/prd/spells/magicFang#magic-fang
creeping-doom,Mort rampante,Creeping Doom,,None,Conjuration,,,,,7,,5,,,,,,,"Verbal, Somatic","courte (7,50 m + 1,50 m/2 niveaux) (5 case(s) + 1 case(s)/2 niveaux) (voir description)",quatre nuées d’insectes,SimpleAction,Nuée de mille-pattes tuant tout sur son passage.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mort rampante.ashx,http://paizo.com/pathfinderRPG/prd/spells/creepingDoom#creeping-doom
word-of-resolve,Mot de fermeté,Word of Resolve,um,None,Abjuration,,,,,,,,,,1,,,,"Verbal, DivineFocus",Close,un allié,ImmediateAction,Les alliés relancent un jet de sauvegarde contre le charme ou la peur.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mot de fermeté.ashx,http://paizo.com/pathfinderRPG/prd/ultimateMagic/spells/wordOfResolve.html#_word-of-resolve
power-word-blind,Mot de pouvoir aveuglant,Power Word Blind,,MindAffecting,Enchantment,,,,,,,,,,,,7,7,Verbal,Close,1 créature dotée de 200 pv ou moins,SimpleAction,Aveugle jusqu'à 200 pv de créatures.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mot de pouvoir aveuglant.ashx,http://paizo.com/pathfinderRPG/prd/spells/powerWordBlind#power-word-blind
power-word-stun,Mot de pouvoir étourdissant,Power Word Stun,,MindAffecting,Enchantment,,,,,,,,,,,,8,8,Verbal,Close,1 créature dotée de 150 pv ou moins,SimpleAction,Étourdit une créature de 150 pv ou moins.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mot de pouvoir étourdissant.ashx,http://paizo.com/pathfinderRPG/prd/spells/powerWordStun#power-word-stun
power-word-kill,Mot de pouvoir mortel,Power Word Kill,,None,Enchantment,,,,,,,,,,,,9,9,Verbal,Close,1 créature vivante dotée de 100 pv ou moins,SimpleAction,Tue un adversaire doté de 100 pv ou moins.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mot de pouvoir mortel.ashx,http://paizo.com/pathfinderRPG/prd/spells/powerWordKill#power-word-kill
word-of-recall,Mot de rappel,Word Of Recall,,None,Conjuration,,,,6,8,,,,,,,,,Verbal,Unlimited,le jeteur de sorts et des objets et créatures consentantes,SimpleAction,Téléporte le PJ à un endroit choisi à l'avance.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mot de rappel.ashx,http://paizo.com/pathfinderRPG/prd/spells/wordOfRecall#word-of-recall
scintillating-pattern,Motif scintillant,Scintillating Pattern,,None,Illusion,,,,,,,,,,,,,8,"Verbal, Somatic, Material",Close,lueurs colorées dans une étendue de 6 m (4 c) de rayon,SimpleAction,"Les couleurs frappent de confusion, d'étourdissement ou d'inconscience.",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Motif scintillant.ashx,http://paizo.com/pathfinderRPG/prd/spells/scintillatingPattern#scintillating-pattern
wall-of-iron,Mur de fer,Wall Of Iron,,None,Conjuration,,,,,,,5,6,,,,,6,"Verbal, Somatic, Material",Medium,"mur de fer constitué d’un carré de 1,50 m (1 c) de côté/niveau (voir description)",SimpleAction,30 pv/4 niveaux ; peut s'effondrer sur les adversaires.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mur de fer.ashx,http://paizo.com/pathfinderRPG/prd/spells/wallOfIron#wall-of-iron
wall-of-fire,Mur de feu,Wall Of Fire,,Fire,Evocation,,,,,5,,3,4,,,,,4,"Verbal, Somatic, FocusOrDivineFocus",Medium,"rideau de feu opaque long de 6 m (4 c)/niveau ou anneau de feu d’un diamètre de 1,50 m (1 c)/2 niveaux ; dans les deux cas, 6 m de hauteur",SimpleAction,"2d4 points de dégâts à moins de 3 m, 1d4 à moins de 6 m ; 2d6 points de dégâts, +1/niveau, en cas de traversée.",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mur de feu.ashx,http://paizo.com/pathfinderRPG/prd/spells/wallOfFire#wall-of-fire
wall-of-force,Mur de force,Wall Of Force,,Force,Evocation,,,,,,,,5,,,,,5,"Verbal, Somatic, Material",Close,mur constitué d’un carré de 3 m (2 c) de côté/niveau,SimpleAction,Mur immunisé contre les dégâts.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mur de force.ashx,http://paizo.com/pathfinderRPG/prd/spells/wallOfForce#wall-of-force
wall-of-ice,Mur de glace,Wall Of Ice,,Cold,Evocation,,,,,,,3,4,,,,,4,"Verbal, Somatic, Material",Medium,"plan de glace constitué d’un carré de 3 m (2 c) de côté/niveau, ou hémisphère de glace d’un rayon de 90 cm + 30 cm/niveau",SimpleAction,Crée un mur ou un hémisphère de glace.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mur de glace.ashx,http://paizo.com/pathfinderRPG/prd/spells/wallOfIce#wall-of-ice
wall-of-lava,Mur de lave,Wall of Lava,apg,None,Conjuration,,,,,8,,,,,,,,8,"Verbal, Somatic, FocusOrDivineFocus",Medium,"mur de lave qui occupe une zone de 1,50 m (1 c)/niveau au maximum (S)",SimpleAction,Un mur blesse les ennemis qui tentent de le franchir et envoie régulièrement de la lave sur les cibles voisines.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mur de lave.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/wallOfLava.html#_wall-of-lava
wall-of-stone,Mur de pierre,Wall Of Stone,,Earth,Conjuration,,,,5,6,,4,5,,,,,5,"Verbal, Somatic, FocusOrDivineFocus",Medium,"mur de pierre constitué d’un carré de 1,50 m (1 case) de côté/niveau (F)",SimpleAction,Crée un mur qui peut être façonné.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mur de pierre.ashx,http://paizo.com/pathfinderRPG/prd/spells/wallOfStone#wall-of-stone
wall-of-sound,Mur de son,Wall of Sound,um,Sonic,Evocation,,,4,,,,,4,,,,,5,"Verbal, Somatic, Material",Medium,"mur de son translucide de 6 m (4 c) de long au maximum ou un anneau de son d’un rayon de 1,50m/2 niveaux (1c/2 niveaux), 6 m de haut pour les 2",SimpleAction,Mur de son qui dévie et blesse les créatures.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mur de son.ashx,http://paizo.com/pathfinderRPG/prd/ultimateMagic/spells/wallOfSound.html#_wall-of-sound
wall-of-suppression,Mur de suppression,Wall of Suppression,apg,None,Abjuration,,,,,,,,,,,,,9,"Verbal, Somatic, Material",Medium,"mur d'anti-magie qui occupe jusqu'à 2 cubes de 1,50 m (1 c) de côté/niveau (S)",SimpleAction,Crée un mur qui désactive la magie.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mur de suppression.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/wallOfSuppression.html#_wall-of-suppression
wind-wall,Mur de vent,Wind Wall,,Air,Evocation,,,,3,3,,2,3,,,2,,3,"Verbal, Somatic, FocusOrDivineFocus",Medium,"mur faisant jusqu’à 3 m (2 c) de long/niveau et 1,50 m de haut/niveau (F)",SimpleAction,"Détourne projectiles, gaz et créatures de taille modeste.",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mur de vent.ashx,http://paizo.com/pathfinderRPG/prd/spells/windWall#wind-wall
wall-of-thorns,Mur d'épines,Wall Of Thorns,,None,Conjuration,,,,,5,,,,,,,,,"Verbal, Somatic",Medium,mur de buissons épineux constitué de 1 cube de 3 m (2 c) d’arête/niveau (F),SimpleAction,Épines blessant quiconque tente de passer.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mur dépines.ashx,http://paizo.com/pathfinderRPG/prd/spells/wallOfThorns#wall-of-thorns
illusory-wall,Mur illusoire,Illusory Wall,,None,Illusion,,,,,,,,,,,,,4,"Verbal, Somatic",Close,"image de 3 m x 3 m x 30 cm (2 c x 2 c x 0,2 c)",SimpleAction,"Mur, plancher ou plafond illusoire.",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mur illusoire.ashx,http://paizo.com/pathfinderRPG/prd/spells/illusoryWall#illusory-wall
prismatic-wall,Mur prismatique,Prismatic Wall,,None,Abjuration,,,,,,,,,,,,,8,"Verbal, Somatic",Close,"mur de 1,20 m de long/niveau et de 60 cm de haut/niveau",SimpleAction,Mur à effets magiques variés.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mur prismatique.ashx,http://paizo.com/pathfinderRPG/prd/spells/prismaticWall#prismatic-wall
holy-whisper,Murmure sacré,Holy Whisper,apg,Good,Evocation,,,,,,,,,,3,,,,"Verbal, Somatic",6 Squares,émanation en forme de cône,SimpleAction,Un murmure qui rend les créatures mauvaises fiévreuses et offre un bonus aux bonnes.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Murmure sacré.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/holyWhisper.html#_holy-whisper
legend-lore,Mythes et légendes,Legend Lore,,None,Divination,,,4,,,6,,,,,,6,6,"Verbal, Somatic, Material",Personal,le jeteur de sorts,voir description,"Révèle l'histoire d'un lieu, d'un individu ou d'un objet.",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Mythes et légendes.ashx,http://paizo.com/pathfinderRPG/prd/spells/legendLore#legend-lore
fog-cloud,Nappe de brouillard,Fog Cloud,,None,Conjuration,,,,,2,,,2,,,,2,2,"Verbal, Somatic",Medium,brouillard s’étendant sur 9 m (6 c) de rayon et 6 m de haut,SimpleAction,Brume gênant la visibilité.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Nappe de brouillard.ashx,http://paizo.com/pathfinderRPG/prd/spells/fogCloud#fog-cloud
tar-pool,Nappe de goudron,Tar Pool,uc,"Earth, Fire",Transmutation,,,,,6,,5,,,,,,6,"Verbal, Somatic, FocusOrDivineFocus",Close,6 m (4 c) de rayon,SimpleAction,Transforme la couche supérieure du sol en goudron brûlant.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Nappe de goudron.ashx,http://paizo.com/pathfinderRPG/prd/ultimateCombat/spells/tarPool.html
smug-narcissism,Narcissisme suffisant,Smug Narcissism,um,None,Enchantment,,,3,,,,,,,,,5,5,"Verbal, Somatic, Material",Close,une créature,SimpleAction,La cible est distraite par sa propre personne.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Narcissisme suffisant.ashx,http://paizo.com/pathfinderRPG/prd/ultimateMagic/spells/smugNarcissism.html#_smug-narcissism
negate-aroma,Négation de l'arôme,Negate Aroma,apg,None,Transmutation,1,,,,1,,,,,,1,,,"Verbal, Somatic, FocusOrDivineFocus",Close,une créature ou un objet touché/niveau,SimpleAction,Impossible de traquer le personnage à l’ôdeur.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Négation de larôme.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/negateAroma.html#_negate-aroma
invisibility-purge,Négation de l'invisibilité,Invisibility Purge,,None,Evocation,,,,3,,3,,,,,,,,"Verbal, Somatic",Personal,le jeteur de sorts,SimpleAction,"Dissipe l'invisibilité sur 1,50 m/niveau.",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Négation de linvisibilité.ashx,http://paizo.com/pathfinderRPG/prd/spells/invisibilityPurge#invisibility-purge
neutralize-poison,Neutralisation du poison,Neutralize Poison,,None,Conjuration,4,,4,4,3,4,,,,4,3,4,,"Verbal, Somatic, FocusOrDivineFocus",Touch,créature ou objet (30 dm³/niveau) touché,SimpleAction,Rend le poison inoffensif.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Neutralisation du poison.ashx,http://paizo.com/pathfinderRPG/prd/spells/neutralizePoison#neutralize-poison
frozen-note,Note pétrifiante,Frozen Note,apg,"MindAffecting, Sonic",Enchantment,,,5,,,,,,,,,,,Verbal,émanation de 9 m (6 case(s)) de rayon centrée sur le lanceur de sorts,toutes les créatures qui se trouvent dans la zone,SimpleAction,Paralyse les créatures qui écoutent la chanson.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Note pétrifiante.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/frozenNote.html#_frozen-note
solid-note,Note tangible,Solid Note,apg,None,Conjuration,,,1,,,,,,,,,,,Verbal,Close,une note de musique solidifiée,SimpleAction,Matérialise une note de musique.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Note tangible.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/solidNote.html#_solid-note
incendiary-cloud,Nuage incendiaire,Incendiary Cloud,,Fire,Conjuration,,,,,,,6,,,,,,8,"Verbal, Somatic",Medium,nuage couvrant une étendue de 6 m (4 c) de rayon et 6 m de haut,SimpleAction,Nuage infligeant 6d6 points de dégâts de feu/round.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Nuage incendiaire.ashx,http://paizo.com/pathfinderRPG/prd/spells/incendiaryCloud#incendiary-cloud
stinking-cloud,Nuage nauséabond,Stinking Cloud,,Poison,Conjuration,,,,,,,3,3,,,,3,3,"Verbal, Somatic, Material",Medium,nuage couvrant une étendue de 6 m (4 c) de rayon et 6 m de haut,SimpleAction,"Vapeurs nocives, 1 round/niveau.",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Nuage nauséabond.ashx,http://paizo.com/pathfinderRPG/prd/spells/stinkingCloud#stinking-cloud
meteor-swarm,Nuée de météores,Meteor Swarm,,Fire,Evocation,,,,,,,,,,,,,9,"Verbal, Somatic",Long,4 étendues de 12 m (8 c) de rayon (voir description),SimpleAction,Quatre sphères explosives infligeant 6d6 points de dégâts de feu chacune.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Nuée de météores.ashx,http://paizo.com/pathfinderRPG/prd/spells/meteorSwarm#meteor-swarm
elemental-swarm,Nuée d'élémentaires,Elemental Swarm,,None,Conjuration,,,,,9,,,,,,,9,,"Verbal, Somatic",Medium,2 créatures convoquées (ou plus) distantes de moins de 9 m (6 c) les unes des autres,10 Minute,Appelle plusieurs élémentaires.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Nuée délémentaires.ashx,http://paizo.com/pathfinderRPG/prd/spells/elementalSwarm#elemental-swarm
